Module                              | Self CPU time | CPU time  | Self CUDA time | CUDA time | CPU Mem   | CUDA Mem | FLOPs        | Parameters | Calls
   │  │  │  └── 3                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 882.700us     | 3.510ms   | 0.000ns        | 0.000ns   | 3.35 Mb   | 0 b      | 236.03MFLOPs | 75.26K     | 1    
   │  │  │  │  └── 1                | 288.900us     | 856.717us | 0.000ns        | 0.000ns   | 3.35 Mb   | 0 b      | 0 FLOPs      | 224.00     | 1    
   │  ├── 13                        |               |           |                |           |           |          |              |            |      
   │  │  └── block                  |               |           |                |           |           |          |              |            |      
   │  │  │  ├── 0                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 756.100us     | 2.999ms   | 0.000ns        | 0.000ns   | 20.10 Mb  | 0 b      | 236.03MFLOPs | 75.26K     | 1    
   │  │  │  │  ├── 1                | 251.900us     | 745.833us | 0.000ns        | 0.000ns   | 20.10 Mb  | 0 b      | 0 FLOPs      | 1.34K      | 1    
   │  │  │  │  └── 2                | 290.500us     | 290.500us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 1                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 1.259ms       | 5.010ms   | 0.000ns        | 0.000ns   | 5.02 Mb   | 0 b      | 13.17MFLOPs  | 16.80K     | 1    
   │  │  │  │  ├── 1                | 272.300us     | 803.183us | 0.000ns        | 0.000ns   | 5.03 Mb   | 0 b      | 0 FLOPs      | 1.34K      | 1    
   │  │  │  │  └── 2                | 253.800us     | 253.800us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 2                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── avgpool          | 186.200us     | 574.500us | 0.000ns        | 0.000ns   | 42.02 Kb  | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── fc1              | 569.400us     | 2.247ms   | 0.000ns        | 0.000ns   | 26.25 Kb  | 0 b      | 1.81MFLOPs   | 113.06K    | 1    
